#	ID	NAME	UNCONSTRAINED	MIRIAM	COMPOSITION	InChI	COMPARTMENT	REPLACEMENT ID	METS FIELD	CHARGE
	Cardiolipin (tetratetradec-7-enoyl, n-C14:1)[p]	Cardiolipin (tetratetradec-7-enoyl, n-C14:1)		bigg.metabolite/clpn141;metanetx.chemical/MNXM7149	C65H116O17P2		p	m194	M_clpn141_p	-2	
	1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)[p]	1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)		bigg.metabolite/12dgr180;metanetx.chemical/MNXM4217	C39H76O5		p	m195	M_12dgr180_p	0	
	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)[p]	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)		bigg.metabolite/2agpe140;biocyc/META:CPD0-2165;hmdb/HMDB11470;lipidmaps/LMGP02050033;metanetx.chemical/MNXM34809;seed.compound/cpd26435;slm/000043363	C19H40NO7P1		p	m196	M_2agpe140_p	0	
	UMP C9H11N2O9P[c]	UMP C9H11N2O9P		bigg.metabolite/ump;biocyc/META:UMP;chebi/CHEBI:47721;chebi/CHEBI:9849;chebi/CHEBI:27231;chebi/CHEBI:46382;chebi/CHEBI:16695;chebi/CHEBI:13509;chebi/CHEBI:13508;chebi/CHEBI:46385;chebi/CHEBI:57865;chebi/CHEBI:46362;hmdb/HMDB00288;kegg.compound/C00105;metanetx.chemical/MNXM80;reactome.compound/735698;reactome.compound/109402;sabiork/1300;sabiork/25061;seed.compound/cpd00091	C9H11N2O9P		c	m197	M_ump_c	-2	
	5'-deoxyribose[c]	5'-deoxyribose		bigg.metabolite/5drib;biocyc/META:CPD0-2167;chebi/CHEBI:62012;metanetx.chemical/MNXM4391;seed.compound/cpd17002;seed.compound/cpd15380	C5H10O4		c	m198	M_5drib_c	0	
	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)[c]	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)		bigg.metabolite/2agpe120;biocyc/META:CPD0-2178;metanetx.chemical/MNXM34808;seed.compound/cpd26439;slm/000043349	C17H36NO7P1		c	m199	M_2agpe120_c	0	
	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol[c]	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol		bigg.metabolite/4c2me;biocyc/META:4-CYTIDINE-5-DIPHOSPHO-2-C;chebi/CHEBI:16578;chebi/CHEBI:1770;chebi/CHEBI:57823;chebi/CHEBI:11938;kegg.compound/C11435;metanetx.chemical/MNXM1642;sabiork/13502;seed.compound/cpd08287	C14H23N3O14P2		c	m200	M_4c2me_c	-2	
	1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)[p]	1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)		bigg.metabolite/1agpg181;biocyc/META:CPD-8365;chebi/CHEBI:72828;chebi/CHEBI:72952;lipidmaps/LMGP04050006;metanetx.chemical/MNXM73868;seed.compound/cpd25202;slm/000000847	C24H46O9P1		p	m201	M_1agpg181_p	-1	
	Oxalyl-CoA[c]	Oxalyl-CoA		bigg.metabolite/oxalcoa;biocyc/META:OXALYL-COA;chebi/CHEBI:14707;chebi/CHEBI:7817;chebi/CHEBI:49814;chebi/CHEBI:15535;chebi/CHEBI:57388;chebi/CHEBI:25738;kegg.compound/C00313;lipidmaps/LMFA07050357;metanetx.chemical/MNXM618;sabiork/2014;seed.compound/cpd00262	C23H31N7O19P3S		c	m202	M_oxalcoa_c	-5	
	Ureidoacrylate peracid[c]	Ureidoacrylate peracid		bigg.metabolite/uracp;biocyc/META:CPD0-2338;chebi/CHEBI:59889;kegg.compound/C20231;metanetx.chemical/MNXM2304;seed.compound/cpd21464	C4H6N2O4		c	m203	M_uracp_c	0	
	7-aminomethyl-7-deazaguanine[c]	7-aminomethyl-7-deazaguanine		bigg.metabolite/preq1;biocyc/META:7-AMINOMETHYL-7-DEAZAGUANINE;chebi/CHEBI:45126;chebi/CHEBI:58703;hmdb/HMDB11690;kegg.compound/C16675;metanetx.chemical/MNXM3198;sabiork/28949;seed.compound/cpd19185	C7H10N5O		c	m204	M_preq1_c	1	
	Bis-molybdenum cofactor[c]	Bis-molybdenum cofactor		bigg.metabolite/bmoco;biocyc/META:CPD-15874;metanetx.chemical/MNXM147053	C20H20N10O13P2S4Mo		c	m205	M_bmoco_c	-4	
	Hexadecanoyl-phosphate (n-C16:1)[c]	Hexadecanoyl-phosphate (n-C16:1)		bigg.metabolite/hdceap;metanetx.chemical/MNXM147482	C16H30O5P		c	m206	M_hdceap_c	-1	
	Adenine[e]	Adenine		bigg.metabolite/ade;biocyc/META:ADENINE;biocyc/META:ADENINE-RING;chebi/CHEBI:16708;chebi/CHEBI:22236;chebi/CHEBI:40579;chebi/CHEBI:13733;chebi/CHEBI:2470;hmdb/HMDB00034;kegg.compound/C00147;kegg.drug/D00034;metanetx.chemical/MNXM168;reactome.compound/83951;sabiork/57;seed.compound/cpd00128;seed.compound/cpd22238	C5H5N5		e	m207	M_ade_e	0	
	Methylphosphonic acid[e]	Methylphosphonic acid		bigg.metabolite/mepn	CH4O3P		e	m208	M_mepn_e	-1	
	Bis-molybdopterin mono-guanine dinucleotide[c]	Bis-molybdopterin mono-guanine dinucleotide		bigg.metabolite/bmoco1gdp;metanetx.chemical/MNXM148110	C30H32N15O20P3S4Mo		c	m209	M_bmoco1gdp_c	-4	
	L-Rhamnose[e]	L-Rhamnose		bigg.metabolite/rmn;biocyc/META:CPD-15405;biocyc/META:L-rhamnopyranose;biocyc/META:L-rhamnose;chebi/CHEBI:45427;chebi/CHEBI:62346;chebi/CHEBI:6292;chebi/CHEBI:57622;chebi/CHEBI:21378;chebi/CHEBI:26546;chebi/CHEBI:16055;chebi/CHEBI:62345;chebi/CHEBI:13160;hmdb/HMDB00849;kegg.compound/C00507;metanetx.chemical/MNXM2967;sabiork/1595;seed.compound/cpd00396;seed.compound/cpd27379	C6H12O5		e	m210	M_rmn_e	0	
	Fluoride[e]	Fluoride		bigg.metabolite/f	F		e	m211	M_f_e	-1	
	3-Phospho-D-glycerate[c]	3-Phospho-D-glycerate		bigg.metabolite/3pg;biocyc/META:G3P;chebi/CHEBI:11879;chebi/CHEBI:11880;chebi/CHEBI:17794;chebi/CHEBI:21029;chebi/CHEBI:1657;chebi/CHEBI:58272;chebi/CHEBI:12987;hmdb/HMDB60180;kegg.compound/C00197;metanetx.chemical/MNXM126;reactome.compound/6799493;reactome.compound/29728;sabiork/21216;seed.compound/cpd00169	C3H4O7P		c	m212	M_3pg_c	-3	
	Isoprimeverose[c]	Isoprimeverose		bigg.metabolite/iprimv	C11H20O10		c	m213	M_iprimv_c	0	
	2-Dehydro-L-gulonate[c]	2-Dehydro-L-gulonate		bigg.metabolite/2dhguln;metanetx.chemical/MNXM114283;seed.compound/cpd15351	C6H9O7		c	m214	M_2dhguln_c	-1	
	Pseudouridine[c]	Pseudouridine		bigg.metabolite/psuri	C9H12N2O6		c	m215	M_psuri_c	0	
	CTP C9H12N3O14P3[c]	CTP C9H12N3O14P3		bigg.metabolite/ctp;biocyc/META:CTP;chebi/CHEBI:3285;chebi/CHEBI:23522;chebi/CHEBI:41675;chebi/CHEBI:58231;chebi/CHEBI:37563;chebi/CHEBI:13286;chebi/CHEBI:17677;hmdb/HMDB00082;kegg.compound/C00063;metanetx.chemical/MNXM63;reactome.compound/29470;reactome.compound/110614;reactome.compound/110577;sabiork/1286;seed.compound/cpd00052	C9H12N3O14P3		c	m216	M_ctp_c	-4	
	DADP C10H12N5O9P2[c]	DADP C10H12N5O9P2		bigg.metabolite/dadp;biocyc/META:DADP;chebi/CHEBI:10489;chebi/CHEBI:16174;chebi/CHEBI:57667;chebi/CHEBI:41890;chebi/CHEBI:19235;chebi/CHEBI:14067;hmdb/HMDB01508;kegg.compound/C00206;metanetx.chemical/MNXM374;reactome.compound/500087;sabiork/1314;seed.compound/cpd00177	C10H12N5O9P2		c	m217	M_dadp_c	-3	
	2-Dehydro-3-deoxy-D-gluconate[e]	2-Dehydro-3-deoxy-D-gluconate		bigg.metabolite/2ddglcn;biocyc/META:2-DEHYDRO-3-DEOXY-D-GLUCONATE;chebi/CHEBI:1059;chebi/CHEBI:11550;chebi/CHEBI:19530;chebi/CHEBI:17032;chebi/CHEBI:57990;kegg.compound/C00204;lipidmaps/LMFA01050475;metanetx.chemical/MNXM440;sabiork/1973;sabiork/21127;seed.compound/cpd00176	C6H9O6		e	m218	M_2ddglcn_e	-1	
	Xanthine[c]	Xanthine		bigg.metabolite/xan;biocyc/META:XANTHINE;chebi/CHEBI:15318;chebi/CHEBI:10059;chebi/CHEBI:46377;chebi/CHEBI:48517;chebi/CHEBI:17712;chebi/CHEBI:27317;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/3cf4dbf8-ae84-49e6-b294-b5138cb94f75;hmdb/HMDB00292;kegg.compound/C00385;metanetx.chemical/MNXM174;reactome.compound/30064;sabiork/1871;seed.compound/cpd00309	C5H4N4O2		c	m219	M_xan_c	0	
	D-Xylulose 5-phosphate[c]	D-Xylulose 5-phosphate		bigg.metabolite/xu5p__D;biocyc/META:XYLULOSE-5-PHOSPHATE;chebi/CHEBI:13036;chebi/CHEBI:27354;chebi/CHEBI:4269;chebi/CHEBI:16332;chebi/CHEBI:57737;chebi/CHEBI:21121;hmdb/HMDB06212;hmdb/HMDB00868;kegg.compound/C00231;metanetx.chemical/MNXM186;reactome.compound/29790;sabiork/1317;seed.compound/cpd00198	C5H9O8P		c	m220	M_xu5p__D_c	-2	
	L-Aspartate 4-semialdehyde[c]	L-Aspartate 4-semialdehyde		bigg.metabolite/aspsa;biocyc/META:L-ASPARTATE-SEMIALDEHYDE;chebi/CHEBI:40847;chebi/CHEBI:18051;chebi/CHEBI:13087;chebi/CHEBI:13086;chebi/CHEBI:21245;chebi/CHEBI:6194;chebi/CHEBI:537519;hmdb/HMDB12249;kegg.compound/C00441;metanetx.chemical/MNXM361;sabiork/2052;seed.compound/cpd00346	C4H7NO3		c	m221	M_aspsa_c	0	
	Glycine betaine[e]	Glycine betaine		bigg.metabolite/glyb;biocyc/META:BETAINE;chebi/CHEBI:27128;chebi/CHEBI:12531;chebi/CHEBI:29050;chebi/CHEBI:15264;chebi/CHEBI:24370;chebi/CHEBI:13895;chebi/CHEBI:41134;chebi/CHEBI:22858;chebi/CHEBI:41139;chebi/CHEBI:3073;chebi/CHEBI:17750;hmdb/HMDB00043;hmdb/HMDB59606;kegg.compound/C00719;kegg.drug/D07523;metanetx.chemical/MNXM289;reactome.compound/352015;reactome.compound/6798202;sabiork/5196;seed.compound/cpd00540	C5H11NO2		e	m222	M_glyb_e	0	
	Xanthosine[c]	Xanthosine		bigg.metabolite/xtsn;biocyc/META:XANTHOSINE;chebi/CHEBI:15323;chebi/CHEBI:27327;chebi/CHEBI:18107;chebi/CHEBI:10066;hmdb/HMDB00299;kegg.compound/C01762;metanetx.chemical/MNXM687;sabiork/1878;seed.compound/cpd01217	C10H12N4O6		c	m223	M_xtsn_c	0	
	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol[c]	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol		bigg.metabolite/2p4c2me;biocyc/META:2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET;chebi/CHEBI:57919;chebi/CHEBI:11650;chebi/CHEBI:11649;chebi/CHEBI:1266;chebi/CHEBI:16840;kegg.compound/C11436;metanetx.chemical/MNXM1641;seed.compound/cpd08288	C14H22N3O17P3		c	m224	M_2p4c2me_c	-4	
	D-Glucarate[e]	D-Glucarate		bigg.metabolite/glcr;biocyc/META:D-GLUCARATE;chebi/CHEBI:42731;chebi/CHEBI:20982;chebi/CHEBI:16002;chebi/CHEBI:12953;chebi/CHEBI:4155;chebi/CHEBI:33801;chebi/CHEBI:20980;chebi/CHEBI:30612;hmdb/HMDB29881;hmdb/HMDB00663;kegg.compound/C00818;lipidmaps/LMFA01170108;metanetx.chemical/MNXM744;sabiork/5252;sabiork/5542;seed.compound/cpd00571;seed.compound/cpd00984;seed.compound/cpd01246;seed.compound/cpd00609	C6H8O8		e	m225	M_glcr_e	-2	
	(R)-S-Lactoylglutathione[c]	(R)-S-Lactoylglutathione		bigg.metabolite/lgt__S;biocyc/META:S-LACTOYL-GLUTATHIONE;chebi/CHEBI:57474;chebi/CHEBI:355;chebi/CHEBI:18678;chebi/CHEBI:11014;chebi/CHEBI:15694;hmdb/HMDB01066;hmdb/HMDB62624;kegg.compound/C03451;metanetx.chemical/MNXM1253;reactome.compound/5694130;sabiork/24624;sabiork/3008;seed.compound/cpd02182	C13H20N3O8S		c	m226	M_lgt__S_c	-1	
	Allantoin[e]	Allantoin		bigg.metabolite/alltn;biocyc/META:ALLANTOIN;chebi/CHEBI:15676;chebi/CHEBI:74345;chebi/CHEBI:2594;chebi/CHEBI:13761;chebi/CHEBI:22354;hmdb/HMDB00462;kegg.compound/C01551;kegg.drug/D00121;metanetx.chemical/MNXM612;sabiork/5655;seed.compound/cpd01092	C4H6N4O3		e	m227	M_alltn_e	0	
	Hydrogen cyanide[c]	Hydrogen cyanide		bigg.metabolite/cyan;biocyc/META:HCN;biocyc/META:CPD-13584;chebi/CHEBI:18407;chebi/CHEBI:36856;chebi/CHEBI:17514;chebi/CHEBI:5786;chebi/CHEBI:14038;chebi/CHEBI:13362;chebi/CHEBI:3969;chebi/CHEBI:41780;hmdb/HMDB60292;kegg.compound/C00177;kegg.compound/C01326;metanetx.chemical/MNXM254;sabiork/2269;seed.compound/cpd00150;seed.compound/cpd19012	CHN		c	m228	M_cyan_c	0	
	D-Fructose 6-phosphate[e]	D-Fructose 6-phosphate		bigg.metabolite/f6p;biocyc/META:FRUCTOSE-6P;chebi/CHEBI:16084;chebi/CHEBI:12352;chebi/CHEBI:57634;chebi/CHEBI:22768;chebi/CHEBI:10375;chebi/CHEBI:42378;hmdb/HMDB03971;kegg.compound/C05345;metanetx.chemical/MNXM89621;sabiork/25;seed.compound/cpd19035	C6H11O9P		e	m229	M_f6p_e	-2	
	D-Glucosamine 1-phosphate[c]	D-Glucosamine 1-phosphate		bigg.metabolite/gam1p;biocyc/META:GLUCOSAMINE-1P;chebi/CHEBI:12316;chebi/CHEBI:4163;chebi/CHEBI:42868;chebi/CHEBI:20994;chebi/CHEBI:27625;chebi/CHEBI:58516;kegg.compound/C06156;metanetx.chemical/MNXM969;sabiork/1854;seed.compound/cpd03671	C6H13NO8P		c	m230	M_gam1p_c	-1	
	Copper[e]	Copper		bigg.metabolite/cu2;biocyc/META:CU+2;chebi/CHEBI:29036;chebi/CHEBI:23380;chebi/CHEBI:49550;chebi/CHEBI:20882;hmdb/HMDB00657;kegg.compound/C00070;metanetx.chemical/MNXM632;reactome.compound/437295;reactome.compound/936901;reactome.compound/209799;sabiork/19;seed.compound/cpd00058	Cu		e	m231	M_cu2_e	2	
	Zinc[e]	Zinc		bigg.metabolite/zn2;biocyc/META:ZN+2;chebi/CHEBI:49982;chebi/CHEBI:49972;chebi/CHEBI:29105;chebi/CHEBI:27368;chebi/CHEBI:10113;hmdb/HMDB01303;kegg.compound/C00038;metanetx.chemical/MNXM149;reactome.compound/216667;reactome.compound/437093;reactome.compound/29426;reactome.compound/216785;reactome.compound/435350;reactome.compound/442320;reactome.compound/158417;sabiork/1281;seed.compound/cpd00034	Zn		e	m232	M_zn2_e	2	
	Uracil[e]	Uracil		bigg.metabolite/ura;biocyc/META:URACIL;chebi/CHEBI:27210;chebi/CHEBI:43254;chebi/CHEBI:15288;chebi/CHEBI:46375;chebi/CHEBI:17568;chebi/CHEBI:9882;hmdb/HMDB00300;kegg.compound/C00106;kegg.drug/D00027;kegg.drug/D09776;metanetx.chemical/MNXM158;reactome.compound/83962;sabiork/61;seed.compound/cpd00092	C4H4N2O2		e	m233	M_ura_e	0	
	Flavin adenine dinucleotide reduced[c]	Flavin adenine dinucleotide reduced		bigg.metabolite/fadh2;biocyc/META:FADH2;chebi/CHEBI:13316;chebi/CHEBI:42427;chebi/CHEBI:4957;chebi/CHEBI:17877;chebi/CHEBI:58307;chebi/CHEBI:21126;hmdb/HMDB06358;hmdb/HMDB06252;hmdb/HMDB01197;kegg.compound/C01352;metanetx.chemical/MNXM38;reactome.compound/31649;reactome.compound/164934;sabiork/2274;seed.compound/cpd00982	C27H33N9O15P2		c	m234	M_fadh2_c	-2	
	Dihydroneopterin monophosphate[c]	Dihydroneopterin monophosphate		bigg.metabolite/dhpmp;biocyc/META:DIHYDRONEOPTERIN-P;chebi/CHEBI:48954;chebi/CHEBI:58762;chebi/CHEBI:4577;chebi/CHEBI:23756;hmdb/HMDB06824;kegg.compound/C05925;metanetx.chemical/MNXM1645;sabiork/8272;seed.compound/cpd03521;seed.compound/cpd29676	C9H12N5O7P		c	m235	M_dhpmp_c	-2	
	1,5-Diaminopentane[p]	1,5-Diaminopentane		bigg.metabolite/15dap;biocyc/META:CADAVERINE;chebi/CHEBI:58384;chebi/CHEBI:22974;chebi/CHEBI:18127;chebi/CHEBI:13928;chebi/CHEBI:3288;chebi/CHEBI:44370;hmdb/HMDB02322;kegg.compound/C01672;metanetx.chemical/MNXM943;sabiork/3091;seed.compound/cpd01155	C5H16N2		p	m236	M_15dap_p	2	
	Inorganic triphosphate[c]	Inorganic triphosphate		bigg.metabolite/pppi;biocyc/META:P3I;chebi/CHEBI:48315;chebi/CHEBI:39949;chebi/CHEBI:29203;chebi/CHEBI:9744;chebi/CHEBI:48316;chebi/CHEBI:39942;chebi/CHEBI:48314;chebi/CHEBI:18036;chebi/CHEBI:5926;chebi/CHEBI:48313;hmdb/HMDB12282;hmdb/HMDB03379;kegg.compound/C00536;metanetx.chemical/MNXM332;sabiork/1681;sabiork/5073;seed.compound/cpd11672;seed.compound/cpd00421	HO10P3		c	m237	M_pppi_c	-4	
	L-Lysine[e]	L-Lysine		bigg.metabolite/lys__L;biocyc/META:LYS;chebi/CHEBI:6264;chebi/CHEBI:32564;chebi/CHEBI:13135;chebi/CHEBI:32550;chebi/CHEBI:21351;chebi/CHEBI:18019;chebi/CHEBI:32552;chebi/CHEBI:32551;chebi/CHEBI:133538;chebi/CHEBI:32565;chebi/CHEBI:43950;chebi/CHEBI:32563;chebi/CHEBI:25094;hmdb/HMDB03405;hmdb/HMDB00182;hmdb/HMDB62809;kegg.compound/C00047;kegg.compound/C16440;kegg.drug/D02304;metanetx.chemical/MNXM78;reactome.compound/29444;reactome.compound/351979;reactome.compound/351991;sabiork/22945;sabiork/79;seed.compound/cpd19182;seed.compound/cpd00039	C6H15N2O2		e	m238	M_lys__L_e	1	
	Cyanate[c]	Cyanate		bigg.metabolite/cynt;biocyc/META:CPD-69;chebi/CHEBI:29202;chebi/CHEBI:3968;chebi/CHEBI:14037;chebi/CHEBI:23419;chebi/CHEBI:29195;chebi/CHEBI:23422;chebi/CHEBI:28024;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/20a1ab57-2ac5-44c6-8390-60706fcc3fa1;hmdb/HMDB02078;kegg.compound/C01417;metanetx.chemical/MNXM1191;seed.compound/cpd01015	CNO		c	m239	M_cynt_c	-1	
	L-Xylulose 5-phosphate[c]	L-Xylulose 5-phosphate		bigg.metabolite/xu5p__L;biocyc/META:L-XYLULOSE-5-P;chebi/CHEBI:21427;chebi/CHEBI:57829;chebi/CHEBI:13191;chebi/CHEBI:6328;chebi/CHEBI:16593;kegg.compound/C03291;metanetx.chemical/MNXM1238;sabiork/1506;seed.compound/cpd02100	C5H9O8P		c	m240	M_xu5p__L_c	-2	
	L-ascorbate-6-phosphate[c]	L-ascorbate-6-phosphate		bigg.metabolite/ascb6p;biocyc/META:L-ASCORBATE-6-PHOSPHATE;chebi/CHEBI:80368;chebi/CHEBI:61698;chebi/CHEBI:61701;kegg.compound/C16186;metanetx.chemical/MNXM2689;seed.compound/cpd14905	C6H7O9P		c	m241	M_ascb6p_c	-2	
	N-acetylmuramate 6-phosphate[c]	N-acetylmuramate 6-phosphate		bigg.metabolite/acmum6p;chebi/CHEBI:47968;chebi/CHEBI:58722;kegg.compound/C16698;metanetx.chemical/MNXM90332;sabiork/28082;seed.compound/cpd15391	C11H17NO11P		c	m242	M_acmum6p_c	-3	
	Octadecanoate (n-C18:0)[e]	Octadecanoate (n-C18:0)		bigg.metabolite/ocdca;biocyc/META:STEARIC_ACID;chebi/CHEBI:25631;chebi/CHEBI:231588;chebi/CHEBI:45710;chebi/CHEBI:25629;chebi/CHEBI:28842;envipath/5882df9c-dae1-4d80-a40e-db4724271456/compound/c0fae385-4844-4700-ba7a-96b6726ed216;hmdb/HMDB00827;kegg.compound/C01530;kegg.drug/D00119;lipidmaps/LMFA01010018;lipidmaps/LMFA01010047;metanetx.chemical/MNXM236;reactome.compound/428198;sabiork/20032;seed.compound/cpd01080;slm/000000826	C18H35O2		e	m243	M_ocdca_e	-1	
	Glycolate C2H3O3[c]	Glycolate C2H3O3		bigg.metabolite/glyclt;biocyc/META:GLYCOLLATE;chebi/CHEBI:24388;chebi/CHEBI:5475;chebi/CHEBI:17497;chebi/CHEBI:14348;chebi/CHEBI:24390;chebi/CHEBI:29805;chebi/CHEBI:42865;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/65f8bf08-1b83-49cd-8f44-8591a6b78f5f;envipath/5882df9c-dae1-4d80-a40e-db4724271456/compound/fadcee01-99f5-4203-9a94-43ad453f2124;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/9a241561-612f-4e82-99c8-d4ce30c862bf;envipath/4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/8b8341da-ab0c-4974-87a5-7515166e2965;hmdb/HMDB03035;hmdb/HMDB00115;kegg.compound/C00160;metanetx.chemical/MNXM222;reactome.compound/389822;sabiork/1953;seed.compound/cpd12347;seed.compound/cpd00139	C2H3O3		c	m244	M_glyclt_c	-1	
	Propanoyl phosphate[c]	Propanoyl phosphate		bigg.metabolite/ppap;biocyc/META:PROPIONYL-P;chebi/CHEBI:58933;chebi/CHEBI:8478;kegg.compound/C02876;metanetx.chemical/MNXM1499;sabiork/1724;seed.compound/cpd01844	C3H5O5P		c	m245	M_ppap_c	-2	
	2-hydroxy-6-ketononatrienedioate[c]	2-hydroxy-6-ketononatrienedioate		bigg.metabolite/hkntd;chebi/CHEBI:61450;chebi/CHEBI:61467;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/d982e35d-ed93-4304-b42e-a1933826f3c6;kegg.compound/C12624;metanetx.chemical/MNXM2040;seed.compound/cpd09255	C9H6O6		c	m246	M_hkntd_c	-2	
	P1,P4-Bis(5'-guanosyl) tetraphosphate[c]	P1,P4-Bis(5'-guanosyl) tetraphosphate		bigg.metabolite/gp4g;biocyc/META:CPD-609;chebi/CHEBI:21999;chebi/CHEBI:15883;chebi/CHEBI:7876;chebi/CHEBI:57553;chebi/CHEBI:12730;chebi/CHEBI:12727;hmdb/HMDB01340;kegg.compound/C01261;metanetx.chemical/MNXM1582;reactome.compound/5696199;sabiork/1708;seed.compound/cpd00925	C20H24N10O21P4		c	m247	M_gp4g_c	-4	
	D-Allose[c]	D-Allose		bigg.metabolite/all__D;biocyc/META:D-Allopyranose;biocyc/META:ALLOSE;chebi/CHEBI:4093;kegg.compound/C01487;metanetx.chemical/MNXM1919;seed.compound/cpd01055	C6H12O6		c	m248	M_all__D_c	0	
	N-Acetylneuraminate[p]	N-Acetylneuraminate		bigg.metabolite/acnam;biocyc/META:N-ACETYLNEURAMINATE;biocyc/META:CPD0-1123;chebi/CHEBI:12471;chebi/CHEBI:45744;chebi/CHEBI:58705;chebi/CHEBI:17012;chebi/CHEBI:29087;chebi/CHEBI:7214;chebi/CHEBI:12579;chebi/CHEBI:35418;chebi/CHEBI:21617;chebi/CHEBI:21620;chebi/CHEBI:33987;hmdb/HMDB00800;hmdb/HMDB00230;kegg.compound/C00270;kegg.compound/C19910;metanetx.chemical/MNXM227;sabiork/22759;sabiork/2006;seed.compound/cpd27569;seed.compound/cpd21149;seed.compound/cpd00232	C11H18NO9		p	m249	M_acnam_p	-1	
	Sucrose C12H22O11[p]	Sucrose C12H22O11		bigg.metabolite/sucr;biocyc/META:SUCROSE;chebi/CHEBI:9314;chebi/CHEBI:15128;chebi/CHEBI:17992;chebi/CHEBI:45795;chebi/CHEBI:26812;hmdb/HMDB00258;kegg.compound/C00089;kegg.drug/D00025;kegg.glycan/G00370;metanetx.chemical/MNXM167;reactome.compound/188980;sabiork/1294;seed.compound/cpd00076	C12H22O11		p	m250	M_sucr_p	0	
	D-Glucose 6-phosphate[p]	D-Glucose 6-phosphate		bigg.metabolite/g6p;biocyc/META:D-glucopyranose-6-phosphate;chebi/CHEBI:61548;chebi/CHEBI:14314;chebi/CHEBI:4170;hmdb/HMDB01549;hmdb/HMDB01401;hmdb/HMDB06793;kegg.compound/C00092;metanetx.chemical/MNXM160;reactome.compound/1629756;sabiork/1404;sabiork/1405;seed.compound/cpd00079;seed.compound/cpd26836	C6H11O9P		p	m251	M_g6p_p	-2	
	Glycine betaine[c]	Glycine betaine		bigg.metabolite/glyb;biocyc/META:BETAINE;chebi/CHEBI:27128;chebi/CHEBI:12531;chebi/CHEBI:29050;chebi/CHEBI:15264;chebi/CHEBI:24370;chebi/CHEBI:13895;chebi/CHEBI:41134;chebi/CHEBI:22858;chebi/CHEBI:41139;chebi/CHEBI:3073;chebi/CHEBI:17750;hmdb/HMDB00043;hmdb/HMDB59606;kegg.compound/C00719;kegg.drug/D07523;metanetx.chemical/MNXM289;reactome.compound/352015;reactome.compound/6798202;sabiork/5196;seed.compound/cpd00540	C5H11NO2		c	m252	M_glyb_c	0	
	GMP C10H12N5O8P[e]	GMP C10H12N5O8P		bigg.metabolite/gmp;biocyc/META:GMP;chebi/CHEBI:24449;chebi/CHEBI:47450;chebi/CHEBI:58115;chebi/CHEBI:17345;chebi/CHEBI:29058;chebi/CHEBI:13341;chebi/CHEBI:42979;chebi/CHEBI:40119;chebi/CHEBI:42615;chebi/CHEBI:14381;chebi/CHEBI:24450;chebi/CHEBI:42892;chebi/CHEBI:5228;chebi/CHEBI:42831;chebi/CHEBI:42887;chebi/CHEBI:42647;hmdb/HMDB01397;kegg.compound/C00144;metanetx.chemical/MNXM113;sabiork/1309;seed.compound/cpd00126	C10H12N5O8P		e	m253	M_gmp_e	-2	
	Phenylacetyl-CoA[c]	Phenylacetyl-CoA		bigg.metabolite/phaccoa;biocyc/META:CPD-207;chebi/CHEBI:25980;chebi/CHEBI:8086;chebi/CHEBI:14780;chebi/CHEBI:15537;chebi/CHEBI:57390;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dc20356c-1455-4c1c-8260-b86508a89a3d;hmdb/HMDB06503;kegg.compound/C00582;metanetx.chemical/MNXM502;reactome.compound/177137;sabiork/2106;seed.compound/cpd00452	C29H38N7O17P3S		c	m254	M_phaccoa_c	-4	
	Butyrate (n-C4:0)[e]	Butyrate (n-C4:0)		bigg.metabolite/but;metanetx.chemical/MNXM162281	C4H7O2		e	m255	M_but_e	-1	
